Name,City,Latitude,Longitude,Group,Value
"FL","Florida",27.588172717162,-81.4907573383903,"Fatal",2793
"GA","Georgia",33.6046790617676,-84.012314620205,"Slight",3
"GA","Georgia",33.6046790617676,-84.012314620205,"Medium",6724
"GA","Georgia",33.6046790617676,-84.012314620205,"Serious",5821
"GA","Georgia",33.6046790617676,-84.012314620205,"Fatal",2011
"IA","Iowa",41.736603329916,-93.426426630385,"Slight",1
"IA","Iowa",41.736603329916,-93.426426630385,"Medium",729
"IA","Iowa",41.736603329916,-93.426426630385,"Serious",769
"IA","Iowa",41.736603329916,-93.426426630385,"Fatal",218
"ID","Idaho",44.1099698640898,-115.525314149377,"Medium",434
"ID","Idaho",44.1099698640898,-115.525314149377,"Serious",44
"ID","Idaho",44.1099698640898,-115.525314149377,"Fatal",62
"IL","Illinois",41.8543814695795,-88.0144345888154,"Medium",7416
"IL","Illinois",41.8543814695795,-88.0144345888154,"Serious",5057
"IL","Illinois",41.8543814695795,-88.0144345888154,"Fatal",825
"IN","Indiana",39.9469523851827,-86.2183123234991,"Slight",2
"IN","Indiana",39.9469523851827,-86.2183123234991,"Medium",2437
"IN","Indiana",39.9469523851827,-86.2183123234991,"Serious",1745
"IN","Indiana",39.9469523851827,-86.2183123234991,"Fatal",638
"KS","Kansas",38.871673674367,-95.0336432572537,"Medium",539
"KS","Kansas",38.871673674367,-95.0336432572537,"Serious",586
"KS","Kansas",38.871673674367,-95.0336432572537,"Fatal",107
"KY","Kentucky",38.3611586877473,-85.2213688948167,"Slight",1
"KY","Kentucky",38.3611586877473,-85.2213688948167,"Medium",2117
"KY","Kentucky",38.3611586877473,-85.2213688948167,"Serious",1447
"KY","Kentucky",38.3611586877473,-85.2213688948167,"Fatal",172
"LA","Louisiana",30.5503656126902,-91.3440363456186,"Slight",5
"LA","Louisiana",30.5503656126902,-91.3440363456186,"Medium",7670
"LA","Louisiana",30.5503656126902,-91.3440363456186,"Serious",1950
"LA","Louisiana",30.5503656126902,-91.3440363456186,"Fatal",267
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Slight",2
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Medium",3036
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Serious",1886
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Fatal",64
"MD","Maryland",39.1599553606917,-76.8799177102289,"Slight",3
"MD","Maryland",39.1599553606917,-76.8799177102289,"Medium",4207
"MD","Maryland",39.1599553606917,-76.8799177102289,"Serious",2574
"MD","Maryland",39.1599553606917,-76.8799177102289,"Fatal",1267
"ME","Maine",43.9782145069476,-70.0109325571493,"Slight",1
"ME","Maine",43.9782145069476,-70.0109325571493,"Medium",574
"ME","Maine",43.9782145069476,-70.0109325571493,"Serious",18
"ME","Maine",43.9782145069476,-70.0109325571493,"Fatal",29
"MI","Michigan",42.6987027767825,-83.9346043598308,"Slight",3
"MI","Michigan",42.6987027767825,-83.9346043598308,"Medium",7352
"MI","Michigan",42.6987027767825,-83.9346043598308,"Serious",3789
"MI","Michigan",42.6987027767825,-83.9346043598308,"Fatal",1501
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Slight",4
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Medium",16442
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Serious",4297
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Fatal",109
"MO","Missouri",38.6934494762432,-92.299036437761,"Medium",2190
"MO","Missouri",38.6934494762432,-92.299036437761,"Serious",2866
"MO","Missouri",38.6934494762432,-92.299036437761,"Fatal",369
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Slight",1
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Medium",786
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Serious",389
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Fatal",62
"MT","Montana",46.6747954873737,-111.781917304924,"Medium",92
"MT","Montana",46.6747954873737,-111.781917304924,"Serious",27
"MT","Montana",46.6747954873737,-111.781917304924,"Fatal",37
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Slight",7
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Medium",20192
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Serious",3567
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Fatal",716
"ND","North Dakota",47.1461730521327,-99.2183392725119,"Medium",3
"ND","North Dakota",47.1461730521327,-99.2183392725119,"Serious",4
"ND","North Dakota",47.1461730521327,-99.2183392725119,"Fatal",8
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Slight",1
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Medium",2070
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Serious",409
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Fatal",88
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Medium",1350
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Serious",241
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Fatal",25
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Slight",2
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Medium",5644
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Serious",2096
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Fatal",693
"NM","New Mexico",34.9192028803743,-106.558478326758,"Medium",441
"NM","New Mexico",34.9192028803743,-106.558478326758,"Serious",371
"NM","New Mexico",34.9192028803743,-106.558478326758,"Fatal",114
"NV","Nevada",38.5248784254517,-117.96698010815,"Medium",1048
"NV","Nevada",38.5248784254517,-117.96698010815,"Serious",519
"NV","Nevada",38.5248784254517,-117.96698010815,"Fatal",86
"NY","New York",41.6230647571055,-74.6417522642473,"Slight",1
"NY","New York",41.6230647571055,-74.6417522642473,"Medium",16576
"NY","New York",41.6230647571055,-74.6417522642473,"Serious",6999
"NY","New York",41.6230647571055,-74.6417522642473,"Fatal",1475
"OH","Ohio",40.1852988246557,-83.244893113979,"Medium",4352
"OH","Ohio",40.1852988246557,-83.244893113979,"Serious",2259
"OH","Ohio",40.1852988246557,-83.244893113979,"Fatal",500
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Slight",1
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Medium",9230
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Serious",909
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Fatal",61
"OR","Oregon",44.5833332365359,-122.179811270788,"Medium",35500
"OR","Oregon",44.5833332365359,-122.179811270788,"Serious",1848
"OR","Oregon",44.5833332365359,-122.179811270788,"Fatal",952
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Slight",2
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Medium",7322
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Serious",2636
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Fatal",903
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Medium",1047
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Serious",788
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Fatal",30
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Slight",13
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Medium",24347
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Serious",5440
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Fatal",344
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Medium",2
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Serious",2
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Fatal",23
"TN","Tennessee",35.881023503932,-86.6450092618369,"Slight",2
"TN","Tennessee",35.881023503932,-86.6450092618369,"Medium",8041
"TN","Tennessee",35.881023503932,-86.6450092618369,"Serious",3025
"TN","Tennessee",35.881023503932,-86.6450092618369,"Fatal",390
"TX","Texas",30.9791714865433,-97.0069261044443,"Slight",7
"TX","Texas",30.9791714865433,-97.0069261044443,"Medium",29876
"TX","Texas",30.9791714865433,-97.0069261044443,"Serious",11967
"TX","Texas",30.9791714865433,-97.0069261044443,"Fatal",905
"UT","Utah",40.4036011647639,-111.920108033184,"Medium",18416
"UT","Utah",40.4036011647639,-111.920108033184,"Serious",2030
"UT","Utah",40.4036011647639,-111.920108033184,"Fatal",492
"VA","Virginia",37.9419943076036,-77.5928670160816,"Slight",4
"VA","Virginia",37.9419943076036,-77.5928670160816,"Medium",8572
"VA","Virginia",37.9419943076036,-77.5928670160816,"Serious",5217
"VA","Virginia",37.9419943076036,-77.5928670160816,"Fatal",1198
"VT","Vermont",43.8103409851024,-72.791222867784,"Medium",123
"VT","Vermont",43.8103409851024,-72.791222867784,"Serious",28
"VT","Vermont",43.8103409851024,-72.791222867784,"Fatal",19
"WA","Washington",47.4984022015061,-122.116180571883,"Slight",6
"WA","Washington",47.4984022015061,-122.116180571883,"Medium",5282
"WA","Washington",47.4984022015061,-122.116180571883,"Serious",3416
"WA","Washington",47.4984022015061,-122.116180571883,"Fatal",998
"WI","Wisconsin",43.365760925367,-88.618120689395,"Slight",1
"WI","Wisconsin",43.365760925367,-88.618120689395,"Medium",2283
"WI","Wisconsin",43.365760925367,-88.618120689395,"Serious",1215
"WI","Wisconsin",43.365760925367,-88.618120689395,"Fatal",626
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Medium",293
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Serious",70
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Fatal",90
"WY","Wyoming",42.1089428190709,-107.00666292665,"Medium",22
"WY","Wyoming",42.1089428190709,-107.00666292665,"Serious",35
"WY","Wyoming",42.1089428190709,-107.00666292665,"Fatal",37
