Name,City,Latitude,Longitude,Group,Value
"GA","Georgia",33.6046790617676,-84.012314620205,"Fatal",802
"IA","Iowa",41.736603329916,-93.426426630385,"Slight",1
"IA","Iowa",41.736603329916,-93.426426630385,"Medium",769
"IA","Iowa",41.736603329916,-93.426426630385,"Serious",426
"IA","Iowa",41.736603329916,-93.426426630385,"Fatal",190
"ID","Idaho",44.1099698640898,-115.525314149377,"Medium",320
"ID","Idaho",44.1099698640898,-115.525314149377,"Serious",51
"ID","Idaho",44.1099698640898,-115.525314149377,"Fatal",48
"IL","Illinois",41.8543814695795,-88.0144345888154,"Medium",8522
"IL","Illinois",41.8543814695795,-88.0144345888154,"Serious",3578
"IL","Illinois",41.8543814695795,-88.0144345888154,"Fatal",355
"IN","Indiana",39.9469523851827,-86.2183123234991,"Medium",739
"IN","Indiana",39.9469523851827,-86.2183123234991,"Serious",401
"IN","Indiana",39.9469523851827,-86.2183123234991,"Fatal",470
"KS","Kansas",38.871673674367,-95.0336432572537,"Medium",599
"KS","Kansas",38.871673674367,-95.0336432572537,"Serious",96
"KS","Kansas",38.871673674367,-95.0336432572537,"Fatal",67
"KY","Kentucky",38.3611586877473,-85.2213688948167,"Slight",1
"KY","Kentucky",38.3611586877473,-85.2213688948167,"Medium",662
"KY","Kentucky",38.3611586877473,-85.2213688948167,"Serious",175
"KY","Kentucky",38.3611586877473,-85.2213688948167,"Fatal",229
"LA","Louisiana",30.5503656126902,-91.3440363456186,"Medium",570
"LA","Louisiana",30.5503656126902,-91.3440363456186,"Serious",112
"LA","Louisiana",30.5503656126902,-91.3440363456186,"Fatal",167
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Slight",2
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Medium",2055
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Serious",909
"MA","Massachusetts",42.3453146052085,-71.233845788862,"Fatal",40
"MD","Maryland",39.1599553606917,-76.8799177102289,"Slight",10
"MD","Maryland",39.1599553606917,-76.8799177102289,"Medium",2116
"MD","Maryland",39.1599553606917,-76.8799177102289,"Serious",2130
"MD","Maryland",39.1599553606917,-76.8799177102289,"Fatal",601
"ME","Maine",43.9782145069476,-70.0109325571493,"Medium",84
"ME","Maine",43.9782145069476,-70.0109325571493,"Serious",8
"ME","Maine",43.9782145069476,-70.0109325571493,"Fatal",43
"MI","Michigan",42.6987027767825,-83.9346043598308,"Slight",4
"MI","Michigan",42.6987027767825,-83.9346043598308,"Medium",6441
"MI","Michigan",42.6987027767825,-83.9346043598308,"Serious",2838
"MI","Michigan",42.6987027767825,-83.9346043598308,"Fatal",615
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Medium",2339
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Serious",178
"MN","Minnesota",45.0342068342144,-93.4098704663681,"Fatal",50
"MO","Missouri",38.6934494762432,-92.299036437761,"Slight",3
"MO","Missouri",38.6934494762432,-92.299036437761,"Medium",2112
"MO","Missouri",38.6934494762432,-92.299036437761,"Serious",955
"MO","Missouri",38.6934494762432,-92.299036437761,"Fatal",195
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Medium",293
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Serious",71
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Fatal",38
"MT","Montana",46.6747954873737,-111.781917304924,"Medium",37
"MT","Montana",46.6747954873737,-111.781917304924,"Serious",13
"MT","Montana",46.6747954873737,-111.781917304924,"Fatal",12
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Medium",5634
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Serious",243
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Fatal",270
"ND","North Dakota",47.1461730521327,-99.2183392725119,"Fatal",3
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Slight",1
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Medium",2674
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Serious",363
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Fatal",43
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Medium",202
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Serious",25
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Fatal",54
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Slight",1
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Medium",3948
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Serious",1540
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Fatal",589
"NM","New Mexico",34.9192028803743,-106.558478326758,"Medium",93
"NM","New Mexico",34.9192028803743,-106.558478326758,"Serious",25
"NM","New Mexico",34.9192028803743,-106.558478326758,"Fatal",35
"NV","Nevada",38.5248784254517,-117.96698010815,"Medium",1161
"NV","Nevada",38.5248784254517,-117.96698010815,"Serious",102
"NV","Nevada",38.5248784254517,-117.96698010815,"Fatal",94
"NY","New York",41.6230647571055,-74.6417522642473,"Slight",2
"NY","New York",41.6230647571055,-74.6417522642473,"Medium",8117
"NY","New York",41.6230647571055,-74.6417522642473,"Serious",4617
"NY","New York",41.6230647571055,-74.6417522642473,"Fatal",1006
"OH","Ohio",40.1852988246557,-83.244893113979,"Slight",2
"OH","Ohio",40.1852988246557,-83.244893113979,"Medium",4685
"OH","Ohio",40.1852988246557,-83.244893113979,"Serious",1703
"OH","Ohio",40.1852988246557,-83.244893113979,"Fatal",1231
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Medium",453
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Serious",31
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Fatal",86
"OR","Oregon",44.5833332365359,-122.179811270788,"Medium",558
"OR","Oregon",44.5833332365359,-122.179811270788,"Serious",190
"OR","Oregon",44.5833332365359,-122.179811270788,"Fatal",257
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Slight",5
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Medium",9946
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Serious",1379
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Fatal",1153
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Medium",673
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Serious",352
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Fatal",9
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Slight",1
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Medium",1551
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Serious",401
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Fatal",105
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Medium",1
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Serious",3
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Fatal",4
"TN","Tennessee",35.881023503932,-86.6450092618369,"Medium",1165
"TN","Tennessee",35.881023503932,-86.6450092618369,"Serious",286
"TN","Tennessee",35.881023503932,-86.6450092618369,"Fatal",237
"TX","Texas",30.9791714865433,-97.0069261044443,"Slight",11
"TX","Texas",30.9791714865433,-97.0069261044443,"Medium",21403
"TX","Texas",30.9791714865433,-97.0069261044443,"Serious",7949
"TX","Texas",30.9791714865433,-97.0069261044443,"Fatal",440
"UT","Utah",40.4036011647639,-111.920108033184,"Medium",725
"UT","Utah",40.4036011647639,-111.920108033184,"Serious",136
"UT","Utah",40.4036011647639,-111.920108033184,"Fatal",107
"VA","Virginia",37.9419943076036,-77.5928670160816,"Slight",4
"VA","Virginia",37.9419943076036,-77.5928670160816,"Medium",2455
"VA","Virginia",37.9419943076036,-77.5928670160816,"Serious",1509
"VA","Virginia",37.9419943076036,-77.5928670160816,"Fatal",578
"VT","Vermont",43.8103409851024,-72.791222867784,"Medium",2
"VT","Vermont",43.8103409851024,-72.791222867784,"Serious",1
"VT","Vermont",43.8103409851024,-72.791222867784,"Fatal",14
"WA","Washington",47.4984022015061,-122.116180571883,"Slight",3
"WA","Washington",47.4984022015061,-122.116180571883,"Medium",4153
"WA","Washington",47.4984022015061,-122.116180571883,"Serious",1737
"WA","Washington",47.4984022015061,-122.116180571883,"Fatal",214
"WI","Wisconsin",43.365760925367,-88.618120689395,"Medium",1074
"WI","Wisconsin",43.365760925367,-88.618120689395,"Serious",124
"WI","Wisconsin",43.365760925367,-88.618120689395,"Fatal",351
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Medium",282
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Serious",65
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Fatal",70
"WY","Wyoming",42.1089428190709,-107.00666292665,"Medium",27
"WY","Wyoming",42.1089428190709,-107.00666292665,"Serious",9
"WY","Wyoming",42.1089428190709,-107.00666292665,"Fatal",33
