Name,City,Latitude,Longitude,Group,Value
"MS","Mississippi",32.0844184179754,-89.7114316891201,"Fatal",78
"MT","Montana",46.6747954873737,-111.781917304924,"Medium",62
"MT","Montana",46.6747954873737,-111.781917304924,"Serious",48
"MT","Montana",46.6747954873737,-111.781917304924,"Fatal",20
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Slight",5
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Medium",25303
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Serious",4503
"NC","North Carolina",35.5009600364599,-79.9421426816037,"Fatal",752
"ND","North Dakota",47.1461730521327,-99.2183392725119,"Medium",16
"ND","North Dakota",47.1461730521327,-99.2183392725119,"Serious",2
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Slight",2
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Medium",2445
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Serious",532
"NE","Nebraska",41.2240949636966,-96.1488469418262,"Fatal",55
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Slight",1
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Medium",1489
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Serious",270
"NH","New Hampshire",43.1097623671443,-71.4390546672094,"Fatal",15
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Slight",4
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Medium",6383
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Serious",2639
"NJ","New Jersey",40.4572820133048,-74.4364184628817,"Fatal",694
"NM","New Mexico",34.9192028803743,-106.558478326758,"Slight",1
"NM","New Mexico",34.9192028803743,-106.558478326758,"Medium",694
"NM","New Mexico",34.9192028803743,-106.558478326758,"Serious",399
"NM","New Mexico",34.9192028803743,-106.558478326758,"Fatal",74
"NV","Nevada",38.5248784254517,-117.96698010815,"Medium",755
"NV","Nevada",38.5248784254517,-117.96698010815,"Serious",614
"NV","Nevada",38.5248784254517,-117.96698010815,"Fatal",87
"NY","New York",41.6230647571055,-74.6417522642473,"Slight",3
"NY","New York",41.6230647571055,-74.6417522642473,"Medium",12819
"NY","New York",41.6230647571055,-74.6417522642473,"Serious",8335
"NY","New York",41.6230647571055,-74.6417522642473,"Fatal",1386
"OH","Ohio",40.1852988246557,-83.244893113979,"Slight",4
"OH","Ohio",40.1852988246557,-83.244893113979,"Medium",6788
"OH","Ohio",40.1852988246557,-83.244893113979,"Serious",3101
"OH","Ohio",40.1852988246557,-83.244893113979,"Fatal",1629
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Slight",2
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Medium",9349
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Serious",934
"OK","Oklahoma",35.6688021982016,-97.0585480329135,"Fatal",95
"OR","Oregon",44.5833332365359,-122.179811270788,"Medium",16917
"OR","Oregon",44.5833332365359,-122.179811270788,"Serious",1702
"OR","Oregon",44.5833332365359,-122.179811270788,"Fatal",606
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Slight",3
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Medium",7876
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Serious",3128
"PA","Pennsylvania",40.262294222949,-76.4822452749142,"Fatal",1183
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Medium",1037
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Serious",952
"RI","Rhode Island",41.7988845571357,-71.4362371750566,"Fatal",42
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Slight",6
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Medium",22017
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Serious",6683
"SC","South Carolina",34.2239818308178,-81.2530913518712,"Fatal",227
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Medium",6
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Serious",1
"SD","South Dakota",43.6528527361111,-97.7313072546296,"Fatal",4
"TN","Tennessee",35.881023503932,-86.6450092618369,"Slight",4
"TN","Tennessee",35.881023503932,-86.6450092618369,"Medium",8475
"TN","Tennessee",35.881023503932,-86.6450092618369,"Serious",4484
"TN","Tennessee",35.881023503932,-86.6450092618369,"Fatal",413
"TX","Texas",30.9791714865433,-97.0069261044443,"Slight",21
"TX","Texas",30.9791714865433,-97.0069261044443,"Medium",32205
"TX","Texas",30.9791714865433,-97.0069261044443,"Serious",13998
"TX","Texas",30.9791714865433,-97.0069261044443,"Fatal",1022
"UT","Utah",40.4036011647639,-111.920108033184,"Slight",2
"UT","Utah",40.4036011647639,-111.920108033184,"Medium",5172
"UT","Utah",40.4036011647639,-111.920108033184,"Serious",2376
"UT","Utah",40.4036011647639,-111.920108033184,"Fatal",332
"VA","Virginia",37.9419943076036,-77.5928670160816,"Slight",3
"VA","Virginia",37.9419943076036,-77.5928670160816,"Medium",8350
"VA","Virginia",37.9419943076036,-77.5928670160816,"Serious",6601
"VA","Virginia",37.9419943076036,-77.5928670160816,"Fatal",1483
"VT","Vermont",43.8103409851024,-72.791222867784,"Medium",101
"VT","Vermont",43.8103409851024,-72.791222867784,"Serious",17
"VT","Vermont",43.8103409851024,-72.791222867784,"Fatal",9
"WA","Washington",47.4984022015061,-122.116180571883,"Slight",1
"WA","Washington",47.4984022015061,-122.116180571883,"Medium",7181
"WA","Washington",47.4984022015061,-122.116180571883,"Serious",4016
"WA","Washington",47.4984022015061,-122.116180571883,"Fatal",779
"WI","Wisconsin",43.365760925367,-88.618120689395,"Medium",1289
"WI","Wisconsin",43.365760925367,-88.618120689395,"Serious",1303
"WI","Wisconsin",43.365760925367,-88.618120689395,"Fatal",686
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Medium",361
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Serious",144
"WV","West Virginia",38.7016900993456,-80.9885901466389,"Fatal",95
"WY","Wyoming",42.1089428190709,-107.00666292665,"Medium",33
"WY","Wyoming",42.1089428190709,-107.00666292665,"Serious",58
"WY","Wyoming",42.1089428190709,-107.00666292665,"Fatal",51
